"","artist_id","artist","image","genres","popularity","link","followers","id","image_url"
"1","3Y7RZ31TRPVadSFVy1o8os","H.E.R.","3Y7RZ31TRPVadSFVy1o8os.png","['alternative r&b', 'dance pop', 'pop', 'r&b']",81,"https://api.spotify.com/v1/artists/3Y7RZ31TRPVadSFVy1o8os",4842462,"1p879WZNdxf42pquS_umeY53FpeBw7n14","https://drive.google.com/file/d/1p879WZNdxf42pquS_umeY53FpeBw7n14"
"2","2BGRfQgtzikz1pzAD0kaEn","Elvis Costello","2BGRfQgtzikz1pzAD0kaEn.png","['art rock', 'folk', 'folk rock', 'mellow gold', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter']",62,"https://api.spotify.com/v1/artists/2BGRfQgtzikz1pzAD0kaEn",452217,"1qqVliRMbWJr86BH9jSyhNQeZXuQVnMYF","https://drive.google.com/file/d/1qqVliRMbWJr86BH9jSyhNQeZXuQVnMYF"
"3","5KDIH2gF0VpelTqyQS7udb","Staind","5KDIH2gF0VpelTqyQS7udb.png","['alternative metal', 'nu metal', 'post-grunge', 'rap rock', 'rock']",68,"https://api.spotify.com/v1/artists/5KDIH2gF0VpelTqyQS7udb",2007069,"1tc1EHpEm66Xdo1EzoqQ90kwU0heN91F_","https://drive.google.com/file/d/1tc1EHpEm66Xdo1EzoqQ90kwU0heN91F_"
"4","10rzK0sLCXsUlDhl8ed0MV","Blackfoot","10rzK0sLCXsUlDhl8ed0MV.png","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'native american', 'rock', 'southern rock']",48,"https://api.spotify.com/v1/artists/10rzK0sLCXsUlDhl8ed0MV",271263,"16ngRJPC9rIF_4G5VXkx6nEwqyE8UzHGL","https://drive.google.com/file/d/16ngRJPC9rIF_4G5VXkx6nEwqyE8UzHGL"
"5","17Zu03OgBVxgLxWmRUyNOJ","Knxwledge","17Zu03OgBVxgLxWmRUyNOJ.png","['abstract beats', 'alternative hip hop', 'alternative r&b', 'hip hop', 'indie soul', 'wonky']",62,"https://api.spotify.com/v1/artists/17Zu03OgBVxgLxWmRUyNOJ",172821,"1_FOJKIVSi0FIGIA6aFzaEMeC2PJ0UKIF","https://drive.google.com/file/d/1_FOJKIVSi0FIGIA6aFzaEMeC2PJ0UKIF"
"6","63XBtGSEZINSyXylZxEUbv","Victoria Monét","63XBtGSEZINSyXylZxEUbv.png","['alternative r&b', 'chill r&b', 'dance pop', 'high vibe', 'indie r&b', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'urban contemporary']",67,"https://api.spotify.com/v1/artists/63XBtGSEZINSyXylZxEUbv",496524,"1UvETtO_9U_LJoYd2mrIUISyEz5cVoaWh","https://drive.google.com/file/d/1UvETtO_9U_LJoYd2mrIUISyEz5cVoaWh"
"7","3RNrq3jvMZxD9ZyoOZbQOD","Korn","3RNrq3jvMZxD9ZyoOZbQOD.png","['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rock']",78,"https://api.spotify.com/v1/artists/3RNrq3jvMZxD9ZyoOZbQOD",5281015,"1wmQLnafu3oxyjHPLQwdoQ9consDGfG_n","https://drive.google.com/file/d/1wmQLnafu3oxyjHPLQwdoQ9consDGfG_n"
"8","7JjJcNso0ZqXL0zC6DOWKh","Da Lench Mob","7JjJcNso0ZqXL0zC6DOWKh.png","['conscious hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']",32,"https://api.spotify.com/v1/artists/7JjJcNso0ZqXL0zC6DOWKh",88406,"1aJpS5yzDfWMyFwL9ZenlLP7DUqjwh7Wb","https://drive.google.com/file/d/1aJpS5yzDfWMyFwL9ZenlLP7DUqjwh7Wb"
"9","4Wfq6fHhifS8MmQOcJ18TP","John Conlee","4Wfq6fHhifS8MmQOcJ18TP.png","['classic country pop', 'country', 'country rock']",49,"https://api.spotify.com/v1/artists/4Wfq6fHhifS8MmQOcJ18TP",140015,"1BJW8puXQGQbUes6UD7DjdOiXLLnJqrf7","https://drive.google.com/file/d/1BJW8puXQGQbUes6UD7DjdOiXLLnJqrf7"
"10","3NPpFNZtSTHheNBaWC82rB","X Ambassadors","3NPpFNZtSTHheNBaWC82rB.png","['modern alternative rock', 'modern rock', 'pop', 'pop rap', 'pop rock', 'rock', 'stomp pop']",76,"https://api.spotify.com/v1/artists/3NPpFNZtSTHheNBaWC82rB",2625066,"14DSRwveowthwQ1EtOk7VQsA0TFZVjbmf","https://drive.google.com/file/d/14DSRwveowthwQ1EtOk7VQsA0TFZVjbmf"
"11","1rFQlnVFNwI3H6QLDL7LFN","The Kendalls","1rFQlnVFNwI3H6QLDL7LFN.png","['classic country pop', 'country', 'country rock']",38,"https://api.spotify.com/v1/artists/1rFQlnVFNwI3H6QLDL7LFN",61377,"1j7vPfYj7Sq8EHtt9wZB_0i19fWFwGt_g","https://drive.google.com/file/d/1j7vPfYj7Sq8EHtt9wZB_0i19fWFwGt_g"
"12","3mIj9lX2MWuHmhNCA7LSCW","The 1975","3mIj9lX2MWuHmhNCA7LSCW.png","['modern alternative rock', 'modern rock', 'pop', 'rock']",78,"https://api.spotify.com/v1/artists/3mIj9lX2MWuHmhNCA7LSCW",5394518,"1aoerW1RkEaCPazYjypOJJ0h_37GWzgpM","https://drive.google.com/file/d/1aoerW1RkEaCPazYjypOJJ0h_37GWzgpM"
"13","6JMHws5haIO6V35YNYDnDw","Atomic Kitten","6JMHws5haIO6V35YNYDnDw.png","['bubblegum dance', 'candy pop', 'dance pop', 'europop', 'girl group']",63,"https://api.spotify.com/v1/artists/6JMHws5haIO6V35YNYDnDw",352053,"11MQAnWCY2uQOpRZxNHvn2O8-X_zA90EH","https://drive.google.com/file/d/11MQAnWCY2uQOpRZxNHvn2O8-X_zA90EH"
"14","0jPnVIasXzBYjrlpO5irii","Ingrid Andress","0jPnVIasXzBYjrlpO5irii.png","['contemporary country', 'country', 'country pop']",65,"https://api.spotify.com/v1/artists/0jPnVIasXzBYjrlpO5irii",88925,"1bHnsncstd2PAgL_7f1grjjIzBCgEVgIX","https://drive.google.com/file/d/1bHnsncstd2PAgL_7f1grjjIzBCgEVgIX"
"15","4hf3caW9H8uFwwbv5pFjcg","Jake Bugg","4hf3caW9H8uFwwbv5pFjcg.png","['modern rock', 'nottingham indie', 'rock']",63,"https://api.spotify.com/v1/artists/4hf3caW9H8uFwwbv5pFjcg",765329,"1-_pnHKMvI1OjMtKlXJDL796PUhFH-XSU","https://drive.google.com/file/d/1-_pnHKMvI1OjMtKlXJDL796PUhFH-XSU"
"16","5rScKX1Sh1U67meeUyTGwk","Michelle Branch","5rScKX1Sh1U67meeUyTGwk.png","['candy pop', 'dance pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",61,"https://api.spotify.com/v1/artists/5rScKX1Sh1U67meeUyTGwk",533701,"1yTr2mIwvSaCcwyLq3AGezk8b6xBUnrub","https://drive.google.com/file/d/1yTr2mIwvSaCcwyLq3AGezk8b6xBUnrub"
"17","2zMQOJ4Cyl4BYbw6WqaO3h","L7","2zMQOJ4Cyl4BYbw6WqaO3h.png","['alternative rock', 'grunge', 'punk', 'riot grrrl', 'rock']",52,"https://api.spotify.com/v1/artists/2zMQOJ4Cyl4BYbw6WqaO3h",235450,"1G2Kh_yBPCBZNPs56OHAhGXWKrGXUz346","https://drive.google.com/file/d/1G2Kh_yBPCBZNPs56OHAhGXWKrGXUz346"
"18","16rCzZOMQX7P8Kmn5YKexI","Mahalia","16rCzZOMQX7P8Kmn5YKexI.png","['alternative r&b', 'chill r&b', 'dance pop', 'indie anthem-folk', 'indie soul', 'pop', 'r&b', 'uk contemporary r&b']",67,"https://api.spotify.com/v1/artists/16rCzZOMQX7P8Kmn5YKexI",698325,"15Rd3zcglqOoIocgJ5_j7vOIxB0JFXZMl","https://drive.google.com/file/d/15Rd3zcglqOoIocgJ5_j7vOIxB0JFXZMl"
"19","3Wcyta3gkOdQ4TfY0WyZpu","YONAKA","3Wcyta3gkOdQ4TfY0WyZpu.png","['brighton indie', 'modern alternative rock', 'modern rock', 'rock']",59,"https://api.spotify.com/v1/artists/3Wcyta3gkOdQ4TfY0WyZpu",108724,"1568J12sFMzFPSz9ljujp23jYm1wRXmbr","https://drive.google.com/file/d/1568J12sFMzFPSz9ljujp23jYm1wRXmbr"
"20","6extd4B6hl8VTmnlhpl2bY","Huncho Jack","6extd4B6hl8VTmnlhpl2bY.png","['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",62,"https://api.spotify.com/v1/artists/6extd4B6hl8VTmnlhpl2bY",969388,"1LWHuQgsN8lJckRrcsD040wFexdFw4KSx","https://drive.google.com/file/d/1LWHuQgsN8lJckRrcsD040wFexdFw4KSx"
"21","5WRElKaZsn1tGnrgmJVAeO","Cam","5WRElKaZsn1tGnrgmJVAeO.png","['contemporary country', 'country', 'country pop']",61,"https://api.spotify.com/v1/artists/5WRElKaZsn1tGnrgmJVAeO",217043,"1DPZaUQzEZoYJt35Zjm9JSexT1c9sRqxR","https://drive.google.com/file/d/1DPZaUQzEZoYJt35Zjm9JSexT1c9sRqxR"
"22","3QTDHixorJelOLxoxcjqGx","SiR","3QTDHixorJelOLxoxcjqGx.png","['alternative r&b', 'hip hop', 'indie soul', 'la pop', 'r&b', 'rap', 'underground hip hop']",67,"https://api.spotify.com/v1/artists/3QTDHixorJelOLxoxcjqGx",646110,"1KWaPjPAw-smV7idvpbDfk8zpEKN9C4Ge","https://drive.google.com/file/d/1KWaPjPAw-smV7idvpbDfk8zpEKN9C4Ge"
"23","3Gm5F95VdRxW3mqCn8RPBJ","Aminé","3Gm5F95VdRxW3mqCn8RPBJ.png","['hip hop', 'pop', 'portland hip hop', 'rap', 'underground hip hop']",76,"https://api.spotify.com/v1/artists/3Gm5F95VdRxW3mqCn8RPBJ",1741341,"1IxdV2Ek2TxEpNB_Fhc6v6QuHfWd9xex3","https://drive.google.com/file/d/1IxdV2Ek2TxEpNB_Fhc6v6QuHfWd9xex3"
"24","4vpDg7Y7fU982Ds30zawDA","The Band","4vpDg7Y7fU982Ds30zawDA.png","['album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'heartland rock', 'jam band', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'swamp rock']",66,"https://api.spotify.com/v1/artists/4vpDg7Y7fU982Ds30zawDA",876638,"1cUuVKQ72DDHNwX9KUiGB75Z13vCWp39H","https://drive.google.com/file/d/1cUuVKQ72DDHNwX9KUiGB75Z13vCWp39H"
"25","60h3lZFY2T93K7qxVPrajf","Jimmy Wayne","60h3lZFY2T93K7qxVPrajf.png","['country', 'country road']",38,"https://api.spotify.com/v1/artists/60h3lZFY2T93K7qxVPrajf",56681,"1Pkbx-RBtefHEBoLZNZccRPnc79VBjNgm","https://drive.google.com/file/d/1Pkbx-RBtefHEBoLZNZccRPnc79VBjNgm"
"26","0uq5PttqEjj3IH1bzwcrXF","Spice Girls","0uq5PttqEjj3IH1bzwcrXF.png","['dance pop', 'europop', 'girl group', 'pop']",72,"https://api.spotify.com/v1/artists/0uq5PttqEjj3IH1bzwcrXF",2611819,"1jZXEMPU22iuUli4GjbuWZAUwKf4i37Yv","https://drive.google.com/file/d/1jZXEMPU22iuUli4GjbuWZAUwKf4i37Yv"
"27","7jFaoqWPhYLrKzjzlpXmUO","David Banner","7jFaoqWPhYLrKzjzlpXmUO.png","['conscious hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",56,"https://api.spotify.com/v1/artists/7jFaoqWPhYLrKzjzlpXmUO",648740,"1Vug9jOOLHSqioFqt-7ynw8icgvnZIwIC","https://drive.google.com/file/d/1Vug9jOOLHSqioFqt-7ynw8icgvnZIwIC"
"28","0Mz5XE0kb1GBnbLQm2VbcO","Mos Def","0Mz5XE0kb1GBnbLQm2VbcO.png","['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",69,"https://api.spotify.com/v1/artists/0Mz5XE0kb1GBnbLQm2VbcO",1178377,"1mgkQMMQ_9WkOLCJkCtp0NEUIoixyLNqE","https://drive.google.com/file/d/1mgkQMMQ_9WkOLCJkCtp0NEUIoixyLNqE"
"29","51d3rUlLuMh7EW09aMe7yj","B2K","51d3rUlLuMh7EW09aMe7yj.png","['boy band', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']",56,"https://api.spotify.com/v1/artists/51d3rUlLuMh7EW09aMe7yj",643413,"1uUmOlzjJj_K7tp7vxItz-mztyhmIYi9s","https://drive.google.com/file/d/1uUmOlzjJj_K7tp7vxItz-mztyhmIYi9s"
"30","6mdiAmATAx73kdxrNrnlao","Iron Maiden","6mdiAmATAx73kdxrNrnlao.png","['hard rock', 'metal', 'nwobhm', 'rock']",76,"https://api.spotify.com/v1/artists/6mdiAmATAx73kdxrNrnlao",7135147,"1-yJxq2R1boh_SQJPIVsIa5tJKXEuJRum","https://drive.google.com/file/d/1-yJxq2R1boh_SQJPIVsIa5tJKXEuJRum"
"31","23zg3TcAtWQy7J6upgbUnj","Usher","23zg3TcAtWQy7J6upgbUnj.png","['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",83,"https://api.spotify.com/v1/artists/23zg3TcAtWQy7J6upgbUnj",9464987,"1kscNZBmrL5Bn3OLwyNm8Wjrzsw6pN1SZ","https://drive.google.com/file/d/1kscNZBmrL5Bn3OLwyNm8Wjrzsw6pN1SZ"
"32","5LfGQac0EIXyAN8aUwmNAQ","The Offspring","5LfGQac0EIXyAN8aUwmNAQ.png","['alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk']",79,"https://api.spotify.com/v1/artists/5LfGQac0EIXyAN8aUwmNAQ",4554185,"12EW5HG9aYvJKGk59kXJajEer8Vhy9ka9","https://drive.google.com/file/d/12EW5HG9aYvJKGk59kXJajEer8Vhy9ka9"
"33","52karaTYZPcUZRPr3zy3X4","Def Squad","52karaTYZPcUZRPr3zy3X4.png","['hardcore hip hop', 'hip hop']",32,"https://api.spotify.com/v1/artists/52karaTYZPcUZRPr3zy3X4",85832,"1lcWR8qyxc6e4Ia-7-ye44kiaaeH4yMKl","https://drive.google.com/file/d/1lcWR8qyxc6e4Ia-7-ye44kiaaeH4yMKl"
"34","0HLOP0AdsaWe5Pt5TNueGC","Terri Clark","0HLOP0AdsaWe5Pt5TNueGC.png","['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country dawn', 'country road']",51,"https://api.spotify.com/v1/artists/0HLOP0AdsaWe5Pt5TNueGC",435454,"1BK-qjjD8gTCwl4PtY19vGv_vGdiZM6Zp","https://drive.google.com/file/d/1BK-qjjD8gTCwl4PtY19vGv_vGdiZM6Zp"
"35","1DFr97A9HnbV3SKTJFu62M","Motörhead","1DFr97A9HnbV3SKTJFu62M.png","['album rock', 'hard rock', 'metal', 'rock', 'speed metal']",69,"https://api.spotify.com/v1/artists/1DFr97A9HnbV3SKTJFu62M",3123920,"19AuFlca5fV5zSohLigBRmEJLTj2m9xz1","https://drive.google.com/file/d/19AuFlca5fV5zSohLigBRmEJLTj2m9xz1"
"36","3cMyqwpNT2D8f0WuaRzzZX","Billy Dean","3cMyqwpNT2D8f0WuaRzzZX.png","['bluegrass gospel', 'country', 'country road', 'country rock']",47,"https://api.spotify.com/v1/artists/3cMyqwpNT2D8f0WuaRzzZX",103219,"1ZTvwxf8Tj19WV3Lp41pWV4JlbZqG0I_d","https://drive.google.com/file/d/1ZTvwxf8Tj19WV3Lp41pWV4JlbZqG0I_d"
"37","15iVAtD3s3FsQR4w1v6M0P","Chief Keef","15iVAtD3s3FsQR4w1v6M0P.png","['chicago bop', 'chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",78,"https://api.spotify.com/v1/artists/15iVAtD3s3FsQR4w1v6M0P",3161875,"1Bbk_qjmFQWd95fPAgz6jE2BbErnNxpPw","https://drive.google.com/file/d/1Bbk_qjmFQWd95fPAgz6jE2BbErnNxpPw"
"38","2OpqcUtj10HHvGG6h9VYC5","George Jones","2OpqcUtj10HHvGG6h9VYC5.png","['country', 'country rock', 'honky tonk']",66,"https://api.spotify.com/v1/artists/2OpqcUtj10HHvGG6h9VYC5",910659,"1vbYFAKAqj7FfRLaBB4BmjuMPJE6aMtBv","https://drive.google.com/file/d/1vbYFAKAqj7FfRLaBB4BmjuMPJE6aMtBv"
"39","66TrUkUZ3RM29dqeDQRgyA","Ella Eyre","66TrUkUZ3RM29dqeDQRgyA.png","['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",69,"https://api.spotify.com/v1/artists/66TrUkUZ3RM29dqeDQRgyA",747789,"1YX3ZDiDg3-zF2Ozcmf6UQkbG5dTwSMGI","https://drive.google.com/file/d/1YX3ZDiDg3-zF2Ozcmf6UQkbG5dTwSMGI"
"40","2hl0xAkS2AIRAu23TVMBG1","Kansas","2hl0xAkS2AIRAu23TVMBG1.png","['album rock', 'art rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",69,"https://api.spotify.com/v1/artists/2hl0xAkS2AIRAu23TVMBG1",1179168,"11VOmcUgqEO4Fqt9KRnBYuliP1mgPe1eq","https://drive.google.com/file/d/11VOmcUgqEO4Fqt9KRnBYuliP1mgPe1eq"
"41","0ZzYDST6Dib7iYd8hmcLcH","M2M","0ZzYDST6Dib7iYd8hmcLcH.png","['candy pop', 'dance pop', 'europop', 'girl group', 'norwegian pop', 'post-teen pop']",56,"https://api.spotify.com/v1/artists/0ZzYDST6Dib7iYd8hmcLcH",347610,"1qaG3eewFmJm4HcNz0IrAMcssiujUfWkb","https://drive.google.com/file/d/1qaG3eewFmJm4HcNz0IrAMcssiujUfWkb"
"42","3bGXaFVQLASmDMdjjeJr8a","Montgomery Gentry","3bGXaFVQLASmDMdjjeJr8a.png","['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",62,"https://api.spotify.com/v1/artists/3bGXaFVQLASmDMdjjeJr8a",1201313,"1J1mpJ56BvtI3goLIXMdG6kayNAYGznt2","https://drive.google.com/file/d/1J1mpJ56BvtI3goLIXMdG6kayNAYGznt2"
"43","0A7g2YbCA9FlyZvAG6VmKP","The LOX","0A7g2YbCA9FlyZvAG6VmKP.png","['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",58,"https://api.spotify.com/v1/artists/0A7g2YbCA9FlyZvAG6VmKP",420351,"1ASgrFZP5NbAICkb5fW4Hchzz5MzgY-PS","https://drive.google.com/file/d/1ASgrFZP5NbAICkb5fW4Hchzz5MzgY-PS"
"44","6vYg01ZFt1nREsUDMDPUYX","The Record Company","6vYg01ZFt1nREsUDMDPUYX.png","['la indie', 'modern alternative rock', 'modern blues', 'modern blues rock', 'modern hard rock', 'rock', 'roots rock']",53,"https://api.spotify.com/v1/artists/6vYg01ZFt1nREsUDMDPUYX",91278,"1uHXMmRwmi4pXbRPnKW5zJ8ILORfTIkH8","https://drive.google.com/file/d/1uHXMmRwmi4pXbRPnKW5zJ8ILORfTIkH8"
"45","2jgPkn6LuUazBoBk6vvjh5","The Zombies","2jgPkn6LuUazBoBk6vvjh5.png","['baroque pop', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock']",64,"https://api.spotify.com/v1/artists/2jgPkn6LuUazBoBk6vvjh5",752843,"1Pr4YW2kXaeRgaQ2Cl5Arce2Ebhuj4UrA","https://drive.google.com/file/d/1Pr4YW2kXaeRgaQ2Cl5Arce2Ebhuj4UrA"
"46","6DgP9otnZw5z6daOntINxp","Joel Corry","6DgP9otnZw5z6daOntINxp.png","['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",81,"https://api.spotify.com/v1/artists/6DgP9otnZw5z6daOntINxp",252234,"1vsivtZyw8-aXqhpWw8Wjq7kzf2ppVO1M","https://drive.google.com/file/d/1vsivtZyw8-aXqhpWw8Wjq7kzf2ppVO1M"
"47","26s8LSolLfCIY88ysQbIuT","Three 6 Mafia","26s8LSolLfCIY88ysQbIuT.png","['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",70,"https://api.spotify.com/v1/artists/26s8LSolLfCIY88ysQbIuT",985305,"1pGS0rtKUFCwOOqLkWOOzsdY_QuccSCVN","https://drive.google.com/file/d/1pGS0rtKUFCwOOqLkWOOzsdY_QuccSCVN"
"48","5SOL8Hz0JUmgBWHggBQ5Kz","Michael Peterson","5SOL8Hz0JUmgBWHggBQ5Kz.png","['country', 'country road']",42,"https://api.spotify.com/v1/artists/5SOL8Hz0JUmgBWHggBQ5Kz",37119,"1ojsiRpVFeIY8k9Eom__JZ5nFdrfFh0ky","https://drive.google.com/file/d/1ojsiRpVFeIY8k9Eom__JZ5nFdrfFh0ky"
"49","6Dd3NScHWwnW6obMFbl1BH","Daya","6Dd3NScHWwnW6obMFbl1BH.png","['alt z', 'dance pop', 'edm', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",75,"https://api.spotify.com/v1/artists/6Dd3NScHWwnW6obMFbl1BH",1348488,"1282Bo9SsmQmUlZbCH6c8bO74i0Y_ZiIJ","https://drive.google.com/file/d/1282Bo9SsmQmUlZbCH6c8bO74i0Y_ZiIJ"
"50","4gvjmrtzydbMpyJaXUtwvP","Addison Rae","4gvjmrtzydbMpyJaXUtwvP.png","['dance pop', 'pop', 'social media pop']",54,"https://api.spotify.com/v1/artists/4gvjmrtzydbMpyJaXUtwvP",220880,"17-xu586P6PFsW-4xMLoMoGg5hiptpV0p","https://drive.google.com/file/d/17-xu586P6PFsW-4xMLoMoGg5hiptpV0p"
"51","1Xfmvd48oOhEWkscWyEbh9","Lloyd","1Xfmvd48oOhEWkscWyEbh9.png","['dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",72,"https://api.spotify.com/v1/artists/1Xfmvd48oOhEWkscWyEbh9",1849673,"1TEmdmni_czeu5NWOGxOKTI1Qv19MnAL8","https://drive.google.com/file/d/1TEmdmni_czeu5NWOGxOKTI1Qv19MnAL8"
"52","4IVAbR2w4JJNJDDRFP3E83","6LACK","4IVAbR2w4JJNJDDRFP3E83.png","['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",81,"https://api.spotify.com/v1/artists/4IVAbR2w4JJNJDDRFP3E83",3369833,"1kZ0RnOcE9NVaTY56XTY0ZHvY6Sn2B_Vq","https://drive.google.com/file/d/1kZ0RnOcE9NVaTY56XTY0ZHvY6Sn2B_Vq"
"53","0CbeG1224FS58EUx4tPevZ","Timmy Trumpet","0CbeG1224FS58EUx4tPevZ.png","['australian dance', 'big room', 'dance pop', 'edm', 'melbourne bounce', 'melbourne bounce international', 'pop dance']",76,"https://api.spotify.com/v1/artists/0CbeG1224FS58EUx4tPevZ",868971,"1RM3tPGCtdqRNuYPylc1VQoqhojAufUee","https://drive.google.com/file/d/1RM3tPGCtdqRNuYPylc1VQoqhojAufUee"
"54","1eClJfHLoDI4rZe5HxzBFv","INXS","1eClJfHLoDI4rZe5HxzBFv.png","['australian rock', 'dance rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",73,"https://api.spotify.com/v1/artists/1eClJfHLoDI4rZe5HxzBFv",1986447,"13OUkEB_mB9vqjch241pVgP7u8-WNEY9z","https://drive.google.com/file/d/13OUkEB_mB9vqjch241pVgP7u8-WNEY9z"
"55","6f4XkbvYlXMH0QgVRzW0sM","Waka Flocka Flame","6f4XkbvYlXMH0QgVRzW0sM.png","['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",70,"https://api.spotify.com/v1/artists/6f4XkbvYlXMH0QgVRzW0sM",2358233,"1Y6jadb3kuDghvQYvGh518MDHaERL_icL","https://drive.google.com/file/d/1Y6jadb3kuDghvQYvGh518MDHaERL_icL"
"56","4LLpKhyESsyAXpc4laK94U","Mac Miller","4LLpKhyESsyAXpc4laK94U.png","['hip hop', 'pittsburgh rap', 'rap']",88,"https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U",7061215,"1gtEQjl7c9CMF_Czg8X76NiKyKYLOMZul","https://drive.google.com/file/d/1gtEQjl7c9CMF_Czg8X76NiKyKYLOMZul"
"57","5EiwfaQxmwjCyPLZ7i6kxW","Ayesha Erotica","5EiwfaQxmwjCyPLZ7i6kxW.png","['dance pop', 'pink noise', 'transpop']",61,"https://api.spotify.com/v1/artists/5EiwfaQxmwjCyPLZ7i6kxW",302372,"1-4t99klUq2_qD4PoDuJuThUbUFIs300O","https://drive.google.com/file/d/1-4t99klUq2_qD4PoDuJuThUbUFIs300O"
"58","4o0pNHbyj36LPvukNqEug0","The Maine","4o0pNHbyj36LPvukNqEug0.png","['modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'pop rock', 'rock', 'tempe indie']",64,"https://api.spotify.com/v1/artists/4o0pNHbyj36LPvukNqEug0",512831,"1PVDzAir58dMhzwWePmZSMnmaBIT2jK3y","https://drive.google.com/file/d/1PVDzAir58dMhzwWePmZSMnmaBIT2jK3y"
"59","3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","3qm84nBOXUEQ2vnTfUTTFC.png","['glam metal', 'hard rock', 'rock']",82,"https://api.spotify.com/v1/artists/3qm84nBOXUEQ2vnTfUTTFC",23575354,"1ijZk5syDHr6JVwzMDFSYLe4KXNxVSL6B","https://drive.google.com/file/d/1ijZk5syDHr6JVwzMDFSYLe4KXNxVSL6B"
"60","6M2wZ9GZgrQXHCFfjv46we","Dua Lipa","6M2wZ9GZgrQXHCFfjv46we.png","['dance pop', 'pop', 'uk pop']",93,"https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we",32273884,"1XBg1uNFdt3tAD21dFztYir3iQTDoe6VD","https://drive.google.com/file/d/1XBg1uNFdt3tAD21dFztYir3iQTDoe6VD"
"61","3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","3zNM2tRfTX6LI1lN2PlrTt.png","['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",63,"https://api.spotify.com/v1/artists/3zNM2tRfTX6LI1lN2PlrTt",1037187,"10oCtSAgisxovS1Ext65AqeXkqTN02N3E","https://drive.google.com/file/d/10oCtSAgisxovS1Ext65AqeXkqTN02N3E"
"62","6fC2AcsQtd9h4BWELbbire","Peach Pit","6fC2AcsQtd9h4BWELbbire.png","['indie pop', 'modern rock', 'rock', 'vancouver indie']",69,"https://api.spotify.com/v1/artists/6fC2AcsQtd9h4BWELbbire",569212,"17Zt-lrhaBkc1rUo373Qu30g3YkeLnYPW","https://drive.google.com/file/d/17Zt-lrhaBkc1rUo373Qu30g3YkeLnYPW"
"63","6l3HvQ5sa6mXTsMTB19rO5","J. Cole","6l3HvQ5sa6mXTsMTB19rO5.png","['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",90,"https://api.spotify.com/v1/artists/6l3HvQ5sa6mXTsMTB19rO5",15910488,"1LRX331CZWm5TiDHSCIlVsIAfJhFoVcSX","https://drive.google.com/file/d/1LRX331CZWm5TiDHSCIlVsIAfJhFoVcSX"
