id,track,artist_id,artist,album_id,album,release_date,link,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,genre
4i1yHB5Q9PhtWlWCplG3u5,Walks Like Rihanna,2NhdGz9EDv2FeUw6udu2g1,The Wanted,4kOQZmvSBepp9AUhc65Tgf,Word Of Mouth (Deluxe),2013-01-01,https://api.spotify.com/v1/tracks/4i1yHB5Q9PhtWlWCplG3u5,0.559,0.82,5,-3.381,1,0.0591,0.00606,0.0,0.0958,0.428,126.091,audio_features,spotify:track:4i1yHB5Q9PhtWlWCplG3u5,https://api.spotify.com/v1/tracks/4i1yHB5Q9PhtWlWCplG3u5,https://api.spotify.com/v1/audio-analysis/4i1yHB5Q9PhtWlWCplG3u5,202151,4,dance_pop
7ANmgFJ8YDBh0uUOfSeYrX,Cut To The Feeling,6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,5DtDYAJmzCmazrf3eYBtgG,EMOTION SIDE B +,2017-09-13,https://api.spotify.com/v1/tracks/7ANmgFJ8YDBh0uUOfSeYrX,0.71,0.909,2,-2.777,1,0.0639,0.0135,0.00123,0.303,0.648,115.001,audio_features,spotify:track:7ANmgFJ8YDBh0uUOfSeYrX,https://api.spotify.com/v1/tracks/7ANmgFJ8YDBh0uUOfSeYrX,https://api.spotify.com/v1/audio-analysis/7ANmgFJ8YDBh0uUOfSeYrX,207947,4,dance_pop
5naYe7rLMZcLfO1DKg48MK,All Day And Night,4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,16H9XbDP9IxeyOohsXkKXb,Snacks,2019-07-12,https://api.spotify.com/v1/tracks/5naYe7rLMZcLfO1DKg48MK,0.567,0.765,1,-4.107,0,0.108,0.317,0.0,0.14,0.541,121.924,audio_features,spotify:track:5naYe7rLMZcLfO1DKg48MK,https://api.spotify.com/v1/tracks/5naYe7rLMZcLfO1DKg48MK,https://api.spotify.com/v1/audio-analysis/5naYe7rLMZcLfO1DKg48MK,169467,4,dance_pop
2oENJa1T33GJ0w8dC167G4,Fire Burning,6S0dmVVn4udvppDhZIWxCr,Sean Kingston,33YSJfsBkjN3yqcq18bdRi,Tomorrow,2009-09-07,https://api.spotify.com/v1/tracks/2oENJa1T33GJ0w8dC167G4,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,audio_features,spotify:track:2oENJa1T33GJ0w8dC167G4,https://api.spotify.com/v1/tracks/2oENJa1T33GJ0w8dC167G4,https://api.spotify.com/v1/audio-analysis/2oENJa1T33GJ0w8dC167G4,239987,4,dance_pop
3nIrIytGbcXAK7huhwiXiW,Commander,3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,0fqSVcXza5It71LS2BJdLR,Here I Am (Int'l Version),2011-01-01,https://api.spotify.com/v1/tracks/3nIrIytGbcXAK7huhwiXiW,0.395,0.876,11,-3.859,0,0.138,0.0173,8.46e-06,0.362,0.567,124.638,audio_features,spotify:track:3nIrIytGbcXAK7huhwiXiW,https://api.spotify.com/v1/tracks/3nIrIytGbcXAK7huhwiXiW,https://api.spotify.com/v1/audio-analysis/3nIrIytGbcXAK7huhwiXiW,218107,4,dance_pop
1YaVmBh7EAeR54FIjuFcb5,Naturally,6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,5lm8loAsSpprr19lwSY16V,Kiss & Tell,2009-01-01,https://api.spotify.com/v1/tracks/1YaVmBh7EAeR54FIjuFcb5,0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,audio_features,spotify:track:1YaVmBh7EAeR54FIjuFcb5,https://api.spotify.com/v1/tracks/1YaVmBh7EAeR54FIjuFcb5,https://api.spotify.com/v1/audio-analysis/1YaVmBh7EAeR54FIjuFcb5,202587,4,dance_pop
4nyY8oVjbX2d4qzlpiVM5n,Ruin My Life,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,79y7DSLFQH3907u4ysOMGr,Poster Girl,2021-03-05,https://api.spotify.com/v1/tracks/4nyY8oVjbX2d4qzlpiVM5n,0.608,0.71,11,-4.998,1,0.0636,0.43,0.0,0.0903,0.613,124.985,audio_features,spotify:track:4nyY8oVjbX2d4qzlpiVM5n,https://api.spotify.com/v1/tracks/4nyY8oVjbX2d4qzlpiVM5n,https://api.spotify.com/v1/audio-analysis/4nyY8oVjbX2d4qzlpiVM5n,190051,4,dance_pop
0wbDgMuAoy7O7pL3a69uZx,Give It To Me,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,0V7TZQmJBgI81M9Z7GWxCI,Shock Value,2007-01-01,https://api.spotify.com/v1/tracks/0wbDgMuAoy7O7pL3a69uZx,0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,audio_features,spotify:track:0wbDgMuAoy7O7pL3a69uZx,https://api.spotify.com/v1/tracks/0wbDgMuAoy7O7pL3a69uZx,https://api.spotify.com/v1/audio-analysis/0wbDgMuAoy7O7pL3a69uZx,234027,4,dance_pop
4rHZZAmHpZrA3iH5zx8frV,Mirrors,31TPClRtHm23RisEBtV3X7,Justin Timberlake,0O82niJ0NpcptYRxogeEZu,The 20/20 Experience (Deluxe Version),2013-03-15,https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,audio_features,spotify:track:4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV,484147,4,dance_pop
15og0pCEcTFWEXOFKdcJlU,Hate Me,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,44va7sFuK8IGzrj0BIX8kK,Brightest Blue,2020-07-16,https://api.spotify.com/v1/tracks/15og0pCEcTFWEXOFKdcJlU,0.64,0.789,8,-4.891,1,0.0644,0.0875,0.0,0.147,0.762,75.018,audio_features,spotify:track:15og0pCEcTFWEXOFKdcJlU,https://api.spotify.com/v1/tracks/15og0pCEcTFWEXOFKdcJlU,https://api.spotify.com/v1/audio-analysis/15og0pCEcTFWEXOFKdcJlU,188067,4,dance_pop
34PsixEmIceg39NpaYxBsH,I Think I'm in Love with You,2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson,2z4kcQqO0W8des2nWq5ECY,Sweet Kisses,1999-11-16,https://api.spotify.com/v1/tracks/34PsixEmIceg39NpaYxBsH,0.715,0.815,9,-5.867,1,0.0576,0.0689,0.0,0.233,0.804,106.001,audio_features,spotify:track:34PsixEmIceg39NpaYxBsH,https://api.spotify.com/v1/tracks/34PsixEmIceg39NpaYxBsH,https://api.spotify.com/v1/audio-analysis/34PsixEmIceg39NpaYxBsH,197693,4,dance_pop
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,2e5CxfyEwBW115beiwh7Mc,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,audio_features,spotify:track:6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,216409,4,dance_pop
4dzreTCcGVgeF1vCcd22AC,Don't Stop Movin',1kM5rgJvkiDMOoKX56H6pX,S Club 7,4j6ruq2Htor6TsgbqEUhl0,Sunshine,2001-11-26,https://api.spotify.com/v1/tracks/4dzreTCcGVgeF1vCcd22AC,0.822,0.672,7,-6.133,1,0.0329,0.0285,0.0,0.213,0.91,117.033,audio_features,spotify:track:4dzreTCcGVgeF1vCcd22AC,https://api.spotify.com/v1/tracks/4dzreTCcGVgeF1vCcd22AC,https://api.spotify.com/v1/audio-analysis/4dzreTCcGVgeF1vCcd22AC,233627,4,dance_pop
6GbuXZg13NATZ9Qhsw3zPh,I Like - Jost & Grubert Radio Mix,63wjoROpeh5f11Qm93UiJ1,Keri Hilson,6VRdzDxQ8C4mfeE6p6H4jG,In A Perfect World... (I Like Edition),2009-01-01,https://api.spotify.com/v1/tracks/6GbuXZg13NATZ9Qhsw3zPh,0.761,0.818,11,-4.196,0,0.0562,0.0597,0.000225,0.0957,0.83,125.008,audio_features,spotify:track:6GbuXZg13NATZ9Qhsw3zPh,https://api.spotify.com/v1/tracks/6GbuXZg13NATZ9Qhsw3zPh,https://api.spotify.com/v1/audio-analysis/6GbuXZg13NATZ9Qhsw3zPh,218280,4,dance_pop
3DXXKDbbZKyAZfNb96ST3q,Confident,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,56yYgfX6M5FlpETfyZSHkn,Confident,2015-01-01,https://api.spotify.com/v1/tracks/3DXXKDbbZKyAZfNb96ST3q,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,audio_features,spotify:track:3DXXKDbbZKyAZfNb96ST3q,https://api.spotify.com/v1/tracks/3DXXKDbbZKyAZfNb96ST3q,https://api.spotify.com/v1/audio-analysis/3DXXKDbbZKyAZfNb96ST3q,205746,4,dance_pop
5LCKQ7PXZRIKnBbABb7ed0,Call Me Mother,2SdOKxC1sSxEyv8JYERaNe,RuPaul,3WX0a9UW0ss5IOp9hSP4F2,American,2017-03-24,https://api.spotify.com/v1/tracks/5LCKQ7PXZRIKnBbABb7ed0,0.859,0.828,6,-6.925,0,0.0529,0.0156,0.000828,0.0205,0.36,124.023,audio_features,spotify:track:5LCKQ7PXZRIKnBbABb7ed0,https://api.spotify.com/v1/tracks/5LCKQ7PXZRIKnBbABb7ed0,https://api.spotify.com/v1/audio-analysis/5LCKQ7PXZRIKnBbABb7ed0,201013,4,dance_pop
3MEt5KPNRD7RpE8BnvJe6B,Just So You Know,2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,2fcFCBEV9lCi8eQeLJIDYA,Right Where You Want Me,2006-01-01,https://api.spotify.com/v1/tracks/3MEt5KPNRD7RpE8BnvJe6B,0.575,0.818,10,-4.878,1,0.0266,0.0112,0.0,0.327,0.521,77.983,audio_features,spotify:track:3MEt5KPNRD7RpE8BnvJe6B,https://api.spotify.com/v1/tracks/3MEt5KPNRD7RpE8BnvJe6B,https://api.spotify.com/v1/audio-analysis/3MEt5KPNRD7RpE8BnvJe6B,233760,4,dance_pop
6mugfZWz63m4VwRgW9Pbrd,Zydrate Anatomy,1vkJFCwstOoJO7yQ4lTtLK,Paris Hilton,2D29csBmorIMYOFf60TuZe,Repo! The Genetic Opera (Original Motion Picture Soundtrack),2008-09-30,https://api.spotify.com/v1/tracks/6mugfZWz63m4VwRgW9Pbrd,0.635,0.685,0,-6.707,1,0.0353,0.0133,5.78e-06,0.111,0.482,94.979,audio_features,spotify:track:6mugfZWz63m4VwRgW9Pbrd,https://api.spotify.com/v1/tracks/6mugfZWz63m4VwRgW9Pbrd,https://api.spotify.com/v1/audio-analysis/6mugfZWz63m4VwRgW9Pbrd,203827,4,dance_pop
3x2YIvkLcxvZQsA5x6xyIR,Boom Clap,25uiPmTg16RbhZWAqwLBy5,Charli XCX,0DgLboDoKVcueitwtpQxe2,SUCKER,2014-10-21,https://api.spotify.com/v1/tracks/3x2YIvkLcxvZQsA5x6xyIR,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,audio_features,spotify:track:3x2YIvkLcxvZQsA5x6xyIR,https://api.spotify.com/v1/tracks/3x2YIvkLcxvZQsA5x6xyIR,https://api.spotify.com/v1/audio-analysis/3x2YIvkLcxvZQsA5x6xyIR,169866,4,dance_pop
29rQJydAlO0uMyWvRIZxQg,That's The Way Love Goes,4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,7qIuZgsMkRuh7rzi4qVcpg,Janet,1993-05-18,https://api.spotify.com/v1/tracks/29rQJydAlO0uMyWvRIZxQg,0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,audio_features,spotify:track:29rQJydAlO0uMyWvRIZxQg,https://api.spotify.com/v1/tracks/29rQJydAlO0uMyWvRIZxQg,https://api.spotify.com/v1/audio-analysis/29rQJydAlO0uMyWvRIZxQg,265107,4,dance_pop
2ygMBIctKIAfbEBcT9065L,Pump It,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,6VsJamdhvYKcnpwHAKULI0,Monkey Business,2005-01-01,https://api.spotify.com/v1/tracks/2ygMBIctKIAfbEBcT9065L,0.648,0.931,1,-3.15,0,0.181,0.00937,0.0,0.752,0.744,153.649,audio_features,spotify:track:2ygMBIctKIAfbEBcT9065L,https://api.spotify.com/v1/tracks/2ygMBIctKIAfbEBcT9065L,https://api.spotify.com/v1/audio-analysis/2ygMBIctKIAfbEBcT9065L,213067,4,dance_pop
2eKFa10K8Hu1VCTLm3DUkO,Throat Goat,3Xt3RrJMFv5SZkCfUE8C1J,Kim Petras,4rs52z8T5zPbsa5HM75tua,Slut Pop,2022-02-11,https://api.spotify.com/v1/tracks/2eKFa10K8Hu1VCTLm3DUkO,0.915,0.705,11,-3.724,1,0.125,0.00323,0.0228,0.0621,0.958,132.052,audio_features,spotify:track:2eKFa10K8Hu1VCTLm3DUkO,https://api.spotify.com/v1/tracks/2eKFa10K8Hu1VCTLm3DUkO,https://api.spotify.com/v1/audio-analysis/2eKFa10K8Hu1VCTLm3DUkO,140000,4,dance_pop
6ImEBuxsbuTowuHmg3Z2FO,Mad Love,1MIVXf74SZHmTIp4V4paH4,Mabel,2X7koaJ4bojj8zMqacqIhW,High Expectations,2019-08-02,https://api.spotify.com/v1/tracks/6ImEBuxsbuTowuHmg3Z2FO,0.623,0.796,0,-2.981,0,0.199,0.659,0.0,0.115,0.607,197.524,audio_features,spotify:track:6ImEBuxsbuTowuHmg3Z2FO,https://api.spotify.com/v1/tracks/6ImEBuxsbuTowuHmg3Z2FO,https://api.spotify.com/v1/audio-analysis/6ImEBuxsbuTowuHmg3Z2FO,169813,4,dance_pop
5p5jXve0CXP3Za6xY2fylF,Crazy Stupid Love,3NyNPJaemMYsL14DK2tO01,Cheryl,56iR72s0hZmMwKNC884wAy,Only Human,2014-01-01,https://api.spotify.com/v1/tracks/5p5jXve0CXP3Za6xY2fylF,0.852,0.908,11,-3.371,0,0.0551,0.00154,0.000908,0.271,0.772,120.596,audio_features,spotify:track:5p5jXve0CXP3Za6xY2fylF,https://api.spotify.com/v1/tracks/5p5jXve0CXP3Za6xY2fylF,https://api.spotify.com/v1/audio-analysis/5p5jXve0CXP3Za6xY2fylF,225150,4,dance_pop
59wcUkUV5EeMgvRl2cibwW,F**k With U,1BhWF9W2PngtPSyobKg0rP,Pia Mia,0jShwn8Ig9WsY0O9T7lIyh,F**k With U,2015-03-31,https://api.spotify.com/v1/tracks/59wcUkUV5EeMgvRl2cibwW,0.735,0.635,11,-6.008,1,0.111,0.0863,0.0,0.0928,0.76,97.956,audio_features,spotify:track:59wcUkUV5EeMgvRl2cibwW,https://api.spotify.com/v1/tracks/59wcUkUV5EeMgvRl2cibwW,https://api.spotify.com/v1/audio-analysis/59wcUkUV5EeMgvRl2cibwW,193803,4,dance_pop
0ffe8dpo3PYoNUkOkYvezj,Still into You (feat. Chris French),2ddxtfC0oS8LoktXUHE7YL,Ashley Tisdale,1pKBsxAVkH1nr4vYvXEB8t,Still into You (feat. Chris French),2016-10-20,https://api.spotify.com/v1/tracks/0ffe8dpo3PYoNUkOkYvezj,0.747,0.219,11,-11.664,1,0.0344,0.896,0.0,0.126,0.544,126.985,audio_features,spotify:track:0ffe8dpo3PYoNUkOkYvezj,https://api.spotify.com/v1/tracks/0ffe8dpo3PYoNUkOkYvezj,https://api.spotify.com/v1/audio-analysis/0ffe8dpo3PYoNUkOkYvezj,232559,4,dance_pop
6Owc2SuzwO3LW1SAODYK3l,Melody,1IueXOQyABrMOprrzwQJWN,Sigala,1pLnRSFohTMJjT6gW9CIXg,Melody,2022-01-21,https://api.spotify.com/v1/tracks/6Owc2SuzwO3LW1SAODYK3l,0.63,0.91,10,-2.681,0,0.058,0.0231,1.91e-06,0.125,0.525,123.017,audio_features,spotify:track:6Owc2SuzwO3LW1SAODYK3l,https://api.spotify.com/v1/tracks/6Owc2SuzwO3LW1SAODYK3l,https://api.spotify.com/v1/audio-analysis/6Owc2SuzwO3LW1SAODYK3l,167142,4,dance_pop
5xeSDlt3eCxPsWKBhfUJTR,"Mama Do (Uh Oh, Uh Oh)",3EBRANWwnViQuBrImN61Z1,Pixie Lott,4S2rMIWiGeYCe5pxZxycyN,Turn It Up,2009-01-01,https://api.spotify.com/v1/tracks/5xeSDlt3eCxPsWKBhfUJTR,0.451,0.873,3,-4.711,0,0.19,0.171,0.0,0.327,0.589,119.918,audio_features,spotify:track:5xeSDlt3eCxPsWKBhfUJTR,https://api.spotify.com/v1/tracks/5xeSDlt3eCxPsWKBhfUJTR,https://api.spotify.com/v1/audio-analysis/5xeSDlt3eCxPsWKBhfUJTR,196520,4,dance_pop
1ZnNc4FfSIoj0GxfQSYsvv,Love Of Your Life,5KKpBU5eC2tJDzf0wmlRp2,RAYE,7u2byARDMi8YgqSVhKArYB,Euphoric Sad Songs,2020-11-20,https://api.spotify.com/v1/tracks/1ZnNc4FfSIoj0GxfQSYsvv,0.622,0.84,10,-5.136,0,0.0751,0.00178,1.97e-06,0.227,0.432,111.971,audio_features,spotify:track:1ZnNc4FfSIoj0GxfQSYsvv,https://api.spotify.com/v1/tracks/1ZnNc4FfSIoj0GxfQSYsvv,https://api.spotify.com/v1/audio-analysis/1ZnNc4FfSIoj0GxfQSYsvv,196333,4,dance_pop
3qzcM6SmbzBnGXSJe6hYdy,Eternal Flame - Single Version,6JMHws5haIO6V35YNYDnDw,Atomic Kitten,4C2pT6x3mXXgeV3FdyL3DW,Right Now,2001-10-23,https://api.spotify.com/v1/tracks/3qzcM6SmbzBnGXSJe6hYdy,0.578,0.581,0,-6.867,1,0.0318,0.0658,0.0042,0.0674,0.408,83.293,audio_features,spotify:track:3qzcM6SmbzBnGXSJe6hYdy,https://api.spotify.com/v1/tracks/3qzcM6SmbzBnGXSJe6hYdy,https://api.spotify.com/v1/audio-analysis/3qzcM6SmbzBnGXSJe6hYdy,195507,4,dance_pop
0i3XYGG0zbHDjnuxO3Sads,La La,4hqDqHtBlgxXpLXVYf7c8L,Ashlee Simpson,0w11HUk0hE4WZ95Bvp6vNI,Autobiography,2004-01-01,https://api.spotify.com/v1/tracks/0i3XYGG0zbHDjnuxO3Sads,0.534,0.909,11,-3.754,0,0.0793,8.45e-05,0.234,0.0922,0.455,129.979,audio_features,spotify:track:0i3XYGG0zbHDjnuxO3Sads,https://api.spotify.com/v1/tracks/0i3XYGG0zbHDjnuxO3Sads,https://api.spotify.com/v1/audio-analysis/0i3XYGG0zbHDjnuxO3Sads,222400,4,dance_pop
0TVV2gFROJaB3kIZyCUvIY,Rather Be (feat. Jess Glynne),6MDME20pz9RveH9rEXvrOM,Clean Bandit,0VDMjDj2AwPQXWQ7XhN9gG,New Eyes,2014-05-27,https://api.spotify.com/v1/tracks/0TVV2gFROJaB3kIZyCUvIY,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,spotify:track:0TVV2gFROJaB3kIZyCUvIY,https://api.spotify.com/v1/tracks/0TVV2gFROJaB3kIZyCUvIY,https://api.spotify.com/v1/audio-analysis/0TVV2gFROJaB3kIZyCUvIY,227833,4,dance_pop
5fKTWlpV4hT7ujXV45WbtN,Sacrifice,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,1v0new1LT7TVddV7dBIAmo,Better Mistakes,2021-05-07,https://api.spotify.com/v1/tracks/5fKTWlpV4hT7ujXV45WbtN,0.659,0.877,11,-5.089,0,0.0288,0.0878,0.0,0.094,0.471,119.992,audio_features,spotify:track:5fKTWlpV4hT7ujXV45WbtN,https://api.spotify.com/v1/tracks/5fKTWlpV4hT7ujXV45WbtN,https://api.spotify.com/v1/audio-analysis/5fKTWlpV4hT7ujXV45WbtN,160871,4,dance_pop
5yjFTm2dd1DaN3nNXaPfPQ,Drop It Low - Radio Edit feat. Fatman Scoop,0bOlhT8OcoC1lCpN69NcFP,Kat Deluna,7zcfIpDB1ScsABjule7P5f,Drop It Low,2011-01-01,https://api.spotify.com/v1/tracks/5yjFTm2dd1DaN3nNXaPfPQ,0.735,0.806,10,-5.589,0,0.0394,0.00165,0.444,0.0737,0.404,127.996,audio_features,spotify:track:5yjFTm2dd1DaN3nNXaPfPQ,https://api.spotify.com/v1/tracks/5yjFTm2dd1DaN3nNXaPfPQ,https://api.spotify.com/v1/audio-analysis/5yjFTm2dd1DaN3nNXaPfPQ,219373,4,dance_pop
60wwxj6Dd9NJlirf84wr2c,Clarity,2qxJFvFYMEDqd7ui6kSAcq,Zedd,7juWTdmjo0vYywWu8HiQxs,Clarity,2012-01-01,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,audio_features,spotify:track:60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c,271427,4,dance_pop
1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),0jnsk9HBra6NMjO2oANoPY,Flo Rida,7eLwoxxWs6lfkVYJGkGNbk,Wild Ones,2012-06-22,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,audio_features,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3,232947,4,dance_pop
2lBqyCeue1bCd6HCZtKXHu,Truthfully,6T5tfhQCknKG4UnH90qGnz,DNCE,3Wv4X8OA65pGpFzBkuUgAh,DNCE,2016-11-18,https://api.spotify.com/v1/tracks/2lBqyCeue1bCd6HCZtKXHu,0.723,0.643,8,-6.861,1,0.0351,0.32,0.0,0.332,0.548,102.015,audio_features,spotify:track:2lBqyCeue1bCd6HCZtKXHu,https://api.spotify.com/v1/tracks/2lBqyCeue1bCd6HCZtKXHu,https://api.spotify.com/v1/audio-analysis/2lBqyCeue1bCd6HCZtKXHu,182653,4,dance_pop
49W2j3DMkmmxPHL1pok4Bt,You Ruin Me,1dIdBZaaHRW2bDTkHNfWln,The Veronicas,2zzBNay9x9XyCmk5SzesAD,The Veronicas,2014-10-24,https://api.spotify.com/v1/tracks/49W2j3DMkmmxPHL1pok4Bt,0.478,0.442,5,-5.165,1,0.0285,0.705,0.0,0.119,0.222,93.005,audio_features,spotify:track:49W2j3DMkmmxPHL1pok4Bt,https://api.spotify.com/v1/tracks/49W2j3DMkmmxPHL1pok4Bt,https://api.spotify.com/v1/audio-analysis/49W2j3DMkmmxPHL1pok4Bt,231213,5,dance_pop
7D8aQaRzoi9Qzz5yerVK5b,Throw A Fit,0NIIxcxNHmOoyBx03SfTCD,Tinashe,2kGxRa3ut2AMvo1fdoUeuK,Throw A Fit,2018-07-27,https://api.spotify.com/v1/tracks/7D8aQaRzoi9Qzz5yerVK5b,0.888,0.586,0,-6.745,1,0.0604,0.00597,0.0365,0.153,0.401,150.051,audio_features,spotify:track:7D8aQaRzoi9Qzz5yerVK5b,https://api.spotify.com/v1/tracks/7D8aQaRzoi9Qzz5yerVK5b,https://api.spotify.com/v1/audio-analysis/7D8aQaRzoi9Qzz5yerVK5b,158757,4,dance_pop
4E1SihVWKU6rcJvxnxakSd,Ride It (Original Version),4pADjHPWyrlAF0FA7joK2H,Jay Sean,4stSFUlUM72AvYmlbJlcrl,My Own Way,2008-01-01,https://api.spotify.com/v1/tracks/4E1SihVWKU6rcJvxnxakSd,0.711,0.642,11,-5.675,0,0.117,0.244,0.0,0.502,0.725,93.928,audio_features,spotify:track:4E1SihVWKU6rcJvxnxakSd,https://api.spotify.com/v1/tracks/4E1SihVWKU6rcJvxnxakSd,https://api.spotify.com/v1/audio-analysis/4E1SihVWKU6rcJvxnxakSd,188693,4,dance_pop
0x7663BmBYv7m1ejUzXHfd,Confessions Of A Broken Heart (Daughter To Father) - Radio,4vRSocKbGh7PsQrYRDVMEF,Lindsay Lohan,0coRi1BhwR0KSFR2tF0cNG,A Little More Personal (RAW),2005-01-01,https://api.spotify.com/v1/tracks/0x7663BmBYv7m1ejUzXHfd,0.574,0.721,8,-4.312,0,0.0335,0.0254,0.0,0.0952,0.159,120.033,audio_features,spotify:track:0x7663BmBYv7m1ejUzXHfd,https://api.spotify.com/v1/tracks/0x7663BmBYv7m1ejUzXHfd,https://api.spotify.com/v1/audio-analysis/0x7663BmBYv7m1ejUzXHfd,220800,4,dance_pop
6kopmMZiyLmw7h66uXcXR7,Valerie (feat. Amy Winehouse) - Version Revisited,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,15uqXXD0sAdZuxNxTxktlR,Version,2007-04-16,https://api.spotify.com/v1/tracks/6kopmMZiyLmw7h66uXcXR7,0.699,0.83,1,-4.898,1,0.0633,0.00243,0.00024,0.0995,0.889,105.809,audio_features,spotify:track:6kopmMZiyLmw7h66uXcXR7,https://api.spotify.com/v1/tracks/6kopmMZiyLmw7h66uXcXR7,https://api.spotify.com/v1/audio-analysis/6kopmMZiyLmw7h66uXcXR7,219413,4,dance_pop
4hsRzEQg0t9qgtB4iXEGB5,Running,4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,0vo1z2pTCnhlzrXgEmNlXw,Running,2022-01-14,https://api.spotify.com/v1/tracks/4hsRzEQg0t9qgtB4iXEGB5,0.606,0.853,5,-4.601,0,0.0392,0.00673,1.19e-06,0.241,0.333,122.001,audio_features,spotify:track:4hsRzEQg0t9qgtB4iXEGB5,https://api.spotify.com/v1/tracks/4hsRzEQg0t9qgtB4iXEGB5,https://api.spotify.com/v1/audio-analysis/4hsRzEQg0t9qgtB4iXEGB5,185016,4,dance_pop
68vgtRHr7iZHpzGpon6Jlo,My Boo,23zg3TcAtWQy7J6upgbUnj,Usher,1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),2004-03-23,https://api.spotify.com/v1/tracks/68vgtRHr7iZHpzGpon6Jlo,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,audio_features,spotify:track:68vgtRHr7iZHpzGpon6Jlo,https://api.spotify.com/v1/tracks/68vgtRHr7iZHpzGpon6Jlo,https://api.spotify.com/v1/audio-analysis/68vgtRHr7iZHpzGpon6Jlo,223440,4,dance_pop
5FJlVqsN2jQBu8uRpy3GqG,Millionaire,0IF46mUS8NXjgHabxk2MCM,Kelis,7zesXMFikT4DdgkklIk3Jz,Tasty,2003-12-05,https://api.spotify.com/v1/tracks/5FJlVqsN2jQBu8uRpy3GqG,0.68,0.847,11,-6.636,1,0.108,0.0217,0.0,0.0374,0.75,176.051,audio_features,spotify:track:5FJlVqsN2jQBu8uRpy3GqG,https://api.spotify.com/v1/tracks/5FJlVqsN2jQBu8uRpy3GqG,https://api.spotify.com/v1/audio-analysis/5FJlVqsN2jQBu8uRpy3GqG,224933,4,dance_pop
